P,T,S,R,game
0.1464217817994493,0.7403326605497034,0,1,SH
0.12172676655998438,0.7277398678572653,0,1,SH
0.2501100977719126,0.8191654369153931,0,1,SH
0.11680898685498953,0.5255495685983183,0,1,SH
0.10306677208832271,0.45543483523739847,0,1,SH
0.052181326129385974,0.34926533076147326,0,1,SH
0.08237635,0.10454559650714002,0,1,SH
0.7293773201700962,0.9204546434724585,0,1,SH
0.7179306044582725,0.8894272374685619,0,1,SH
0.295960153,0.6587553312331489,0,1,SH
0.5069799000478985,0.6743035640196711,0,1,SH
0.6506859763002313,0.6996912287550576,0,1,SH
0.5323709988201066,0.7797734497967332,0,1,SH
0.7713155104072946,0.9767277115819664,0,1,SH
0.041557742,0.7667134863046634,0,1,SH
0.2560952133013781,0.5860564770659031,0,1,SH
0.3521573985808344,0.5699264953149263,0,1,SH
0.36219896261231344,0.8924876515675266,0,1,SH
0.21215918885591534,0.5428165942289638,0,1,SH
0.47149372847856186,0.5087511675026375,0,1,SH
0.024140961,0.1567913873350173,0,1,SH
0.8331088358346517,0.9768558145371107,0,1,SH
0.076882134,0.6446437453905565,0,1,SH
0.13723002108553484,0.388987714,0,1,SH
0.1103648723816224,0.868309751,0,1,SH
0.19037508051156427,0.48801272315640487,0,1,SH
0.001635756,0.32329471544389277,0,1,SH
0.33927281103471607,0.48743457255223555,0,1,SH
0.038382835,0.2635627205426807,0,1,SH
0.3748994424502643,0.5419257516350882,0,1,SH
0.059745967,0.9435011924621852,0,1,SH
0.15414310676242304,0.24016289766730625,0,1,SH
0.22061302849892095,0.38863174590663907,0,1,SH
0.013074889919383104,0.640346149,0,1,SH
0.8935698610659355,0.9032170055622035,0,1,SH
0.3130349442332421,0.49107635858576093,0,1,SH
0.35486255032492386,0.892963416,0,1,SH
0.059016989,0.2986246420595928,0,1,SH
0.044796831527711634,0.098382088,0,1,SH
0.3384523420500196,0.8077495447755805,0,1,SH
0.37427421326312205,0.4885321471940778,0,1,SH
0.26421600435315984,0.598423242,0,1,SH
0.7006394462792684,0.819109454,0,1,SH
0.1662593726890551,0.5094873876889228,0,1,SH
0.089726471,0.7888784363559516,0,1,SH
0.6350271938553076,0.9000200053247485,0,1,SH
0.2850009795210331,0.3745526021538532,0,1,SH
0.050135704,0.788703474,0,1,SH
0.1163221145213913,0.15683759072273218,0,1,SH
0.8122435240368859,0.8256742219686917,0,1,SH
0.007029516,0.1948468098994227,0,1,SH
0.29784522361723176,0.5898076160378538,0,1,SH
0.4321385264617279,0.815608248,0,1,SH
0.6916265683778089,0.7739546795097327,0,1,SH
0.4659467596007396,0.996160045,0,1,SH
0.43427229943295287,0.661548139,0,1,SH
0.23399319762028403,0.9031366866897954,0,1,SH
0.030032657486931624,0.6985871289323851,0,1,SH
0.5322680503170913,0.9285603165390113,0,1,SH
0.15757300523155937,0.37674727679125253,0,1,SH
0.5418073279966422,0.7316262188496521,0,1,SH
0.13654131052726304,0.4918201872689374,0,1,SH
0.1535249608418765,0.875250126,0,1,SH
0.085138691,0.6179249019773021,0,1,SH
0.009340679,0.4548542353536602,0,1,SH
0.2609280713358415,0.6951254057755445,0,1,SH
0.035900075864761405,0.4762482365987024,0,1,SH
0.2521786412984559,0.6266010750288749,0,1,SH
0.27277029845322853,0.7054459255585972,0,1,SH
0.7339841485005376,0.8356101347514469,0,1,SH
0.7098339584765958,0.9156225907716131,0,1,SH
0.38035441441006435,0.9943021890983996,0,1,SH
0.2011158973344065,0.3688818048176785,0,1,SH
0.718716532,0.8517721315955396,0,1,SH
0.604720168,0.7920127207364307,0,1,SH
0.7644354416486487,0.8129572089934389,0,1,SH
0.11426594122599609,0.5943608785125598,0,1,SH
0.2984702437878317,0.9669316166096502,0,1,SH
0.33531132294774313,0.9122154396408078,0,1,SH
0.2071910934504786,0.7400617337549462,0,1,SH
0.005396201,0.6829561226820893,0,1,SH
0.3901216999006041,0.6866776312415561,0,1,SH
0.15146666314015556,0.4927973515031967,0,1,SH
0.462375701,0.5550884829549205,0,1,SH
0.027059106506929886,0.075432986,0,1,SH
0.000145134,0.6416644823004474,0,1,SH
0.4715838868411222,0.5592175957747223,0,1,SH
0.5744428244735906,0.6831087701198797,0,1,SH
0.38999389164375553,0.5149276495927513,0,1,SH
0.043167497,0.7797941838482547,0,1,SH
0.3408764779571094,0.4282994589404754,0,1,SH
0.1559989892861262,0.2682963730903194,0,1,SH
0.734773706,0.846650135,0,1,SH
0.7628861883383291,0.8128019676281868,0,1,SH
0.20878906011417597,0.8394171146879501,0,1,SH
0.34504625184885107,0.8011596688425295,0,1,SH
0.4375302852738916,0.5927453109795993,0,1,SH
0.17038762498935367,0.49806231974166604,0,1,SH
0.009375904,0.6051313749543747,0,1,SH
0.47615408145639604,0.9361317386883987,0,1,SH
0.028016844,0.48432193318140837,0,1,SH
0.2693317788924223,0.6939311635929055,0,1,SH
0.5613709416419803,0.7805925303741366,0,1,SH
0.2540193987070434,0.32116938700494013,0,1,SH
0.881894713,0.9013341903027732,0,1,SH
0.028644731470929496,0.090955193,0,1,SH
0.21350410828204036,0.7842167881820428,0,1,SH
0.085206839,0.84800033,0,1,SH
0.19154968530980931,0.2588179587540522,0,1,SH
0.35798669265274463,0.4940393437809538,0,1,SH
0.10616847638975946,0.7879636380733472,0,1,SH
0.15925297564532204,0.596481944,0,1,SH
0.23177235423447495,0.6048100034005206,0,1,SH
0.016211666931188473,0.9306561371776085,0,1,SH
0.2884459165612492,0.6090049655948708,0,1,SH
0.8867122767784625,0.9969031883161852,0,1,SH
0.53509097,0.6332058291390681,0,1,SH
0.5514304723326227,0.7967274282817585,0,1,SH
0.14389832494381638,0.5898234064636398,0,1,SH
0.048697531868929333,0.8630674168280326,0,1,SH
0.087982351,0.091918667,0,1,SH
0.000582766,0.6205181660904433,0,1,SH
0.1714005837796655,0.7063219152312816,0,1,SH
0.7026892311998576,0.9742756804031754,0,1,SH
0.27343970851160093,0.5601560664753693,0,1,SH
0.4337717954263576,0.6199323790160371,0,1,SH
0.2495709055997435,0.38932674753925056,0,1,SH
0.060913031,0.43788631747038265,0,1,SH
0.018605264,0.11031752010858087,0,1,SH
0.007087692,0.5511808360517119,0,1,SH
0.027289237875723904,0.047528067,0,1,SH
0.5712789482200904,0.7540771026008255,0,1,SH
0.089522892,0.7429544070003695,0,1,SH
0.1455886130221753,0.7898915243502651,0,1,SH
0.8549825799496433,0.9343531717302538,0,1,SH
0.019244038959351117,0.8488171610774748,0,1,SH
0.36106221881130574,0.5008863874125791,0,1,SH
0.767611954,0.7677678358295124,0,1,SH
0.511316873,0.6589721806527029,0,1,SH
0.064665183,0.2898837027020935,0,1,SH
0.3274425710151099,0.6431321602509266,0,1,SH
0.1531244978797084,0.26011922592405523,0,1,SH
0.929350706,0.9906138654183407,0,1,SH
0.6911502818176907,0.8775750282403023,0,1,SH
0.3932581724236348,0.6356551788777902,0,1,SH
0.13793401745134948,0.7996482465956836,0,1,SH
0.45037994205923204,0.8375513867543867,0,1,SH
0.029686250067154862,0.084177519,0,1,SH
0.32783773011524064,0.6588416484540114,0,1,SH
0.063996738,0.388560994,0,1,SH
0.3992715988831874,0.8031842166664143,0,1,SH
0.41790134204649854,0.8417696757426398,0,1,SH
0.050702925621269435,0.090894514,0,1,SH
0.3979044173409232,0.9559373074391202,0,1,SH
0.4027497677686638,0.8884137986693061,0,1,SH
0.7793969670407233,0.8791447137235775,0,1,SH
0.29764773109813736,0.3925125275767778,0,1,SH
0.046586022,0.8532399197332197,0,1,SH
0.1764349843373263,0.7668328915625138,0,1,SH
0.7065355502958415,0.8395525821803973,0,1,SH
0.4825447312935105,0.8720969621371546,0,1,SH
0.2884768223986913,0.5941539503668738,0,1,SH
0.19823977522768965,0.5768514305566399,0,1,SH
0.6057645416269144,0.6398047078067697,0,1,SH
0.48661101268587337,0.5115904276552583,0,1,SH
0.5934846168853753,0.8954186060458988,0,1,SH
0.549936107,0.8779084114170643,0,1,SH
0.3995809472970764,0.9921374686322062,0,1,SH
0.5189637367374245,0.8673941884139582,0,1,SH
0.5852270025847646,0.797279141,0,1,SH
0.010856610899780739,0.3267905181290238,0,1,SH
0.37896694512614637,0.7056985962352769,0,1,SH
0.6751901796949002,0.8451005864800576,0,1,SH
0.31203702757384333,0.5709993900669905,0,1,SH
0.081457849,0.6545189137808243,0,1,SH
0.1737067526767797,0.895073356,0,1,SH
0.094330793,0.11463124564282601,0,1,SH
0.5991306593484951,0.933224032,0,1,SH
0.4931640893252154,0.9580218723500395,0,1,SH
0.029511703124322608,0.059392864029925274,0,1,SH
0.020932164321811664,0.044966879971775064,0,1,SH
0.030752630761611055,0.11986043819366254,0,1,SH
0.18400125963699754,0.5665300503494557,0,1,SH
0.5744942977741367,0.7420139393367793,0,1,SH
0.7737732133693707,0.8216874899686282,0,1,SH
0.20804453621468078,0.9595717680261615,0,1,SH
0.044999113,0.12217375202927805,0,1,SH
0.66045488,0.8402258139138903,0,1,SH
0.066497822,0.9618988705694693,0,1,SH
0.8283032211195611,0.9406888680848489,0,1,SH
0.8694098120686555,0.9521897409069384,0,1,SH
0.065949954,0.7178050355310257,0,1,SH
0.7280274360714134,0.8387584610906036,0,1,SH
0.28871703268051374,0.7652492088715994,0,1,SH
0.758626389,0.8628636951118624,0,1,SH
0.002769067,0.19605702870642316,0,1,SH
0.014446917980897922,0.084334734,0,1,SH
0.4896712234801288,0.6036659807447367,0,1,SH
0.4816783498540973,0.6836890388559091,0,1,SH
0.5909183612902658,0.6707202360884028,0,1,SH
0.6156328713292853,0.7752200471220241,0,1,SH
0.2977284264899165,0.48774145719566864,0,1,SH
0.8475324282311041,0.9871439869362639,0,1,SH
0.48018443441383574,0.6545583039488632,0,1,SH
0.001985981,0.5646956612322529,0,1,SH
0.03574905,0.054011486,0,1,SH
0.37731017572385506,0.5483685465054586,0,1,SH
0.2350077509675106,0.8586176385955326,0,1,SH
0.45031536605140565,0.6007025406890703,0,1,SH
0.5026790199206386,0.5392669022903616,0,1,SH
0.5619095329552708,0.6084795352225638,0,1,SH
0.4137972797855993,0.9017503482693916,0,1,SH
0.767962177,0.7719210319114114,0,1,SH
0.36367085874071226,0.6620049441524494,0,1,SH
0.31391950266949453,0.7623355062329524,0,1,SH
0.47352072756217245,0.8502033562821143,0,1,SH
0.7871126149937353,0.8119813353965397,0,1,SH
0.4498139604762643,0.794087106,0,1,SH
0.27696895895707807,0.9197263955172466,0,1,SH
0.17895133532084562,0.811298425,0,1,SH
0.36697399036713807,0.8022560443567341,0,1,SH
0.4039592514210548,0.4816122884095744,0,1,SH
0.2518703626029566,0.7054554825758521,0,1,SH
0.429552941,0.9887407747030368,0,1,SH
0.19287784753063653,0.5894292257671156,0,1,SH
0.24510660308669174,0.7171109629061989,0,1,SH
0.036056075858070136,0.8987147164087104,0,1,SH
0.4510246084705807,0.5040905813373739,0,1,SH
0.6695385807574241,0.9392016918539623,0,1,SH
0.30501876788240456,0.9129020040085964,0,1,SH
0.18357725395092395,0.8974053052006317,0,1,SH
0.4623181564044365,0.7111183172605073,0,1,SH
0.6572245535305206,0.9593413294638777,0,1,SH
0.446969814,0.8829179445910669,0,1,SH
0.3502910273736157,0.9616918912970578,0,1,SH
0.6774534364821039,0.6818001975896135,0,1,SH
0.5983633693696175,0.6929297284800875,0,1,SH
0.7092934294723883,0.9850824509620995,0,1,SH
0.7065494271956616,0.9888319737051663,0,1,SH
0.1258232317709984,0.5273802794457816,0,1,SH
0.087407822,0.45179772318088207,0,1,SH
0.11104125434014578,0.46629103797304894,0,1,SH
0.05739356,0.40927316539605174,0,1,SH
0.36972826805182435,0.8676623089543867,0,1,SH
0.4371201587401077,0.9650008664650143,0,1,SH
0.092829236,0.8865971382122917,0,1,SH
0.4000003172117792,0.8389465063159789,0,1,SH
0.3276999087186794,0.6409843196634215,0,1,SH
0.026206393013715745,0.15963405322604407,0,1,SH
0.057292776,0.9716134991211751,0,1,SH
0.24608295018923343,0.421826182,0,1,SH
0.334737347,0.5557787367419094,0,1,SH
0.089146918,0.7561779764181158,0,1,SH
0.5445443492404378,0.8384369678680248,0,1,SH
0.41095060896475366,0.8160436366422001,0,1,SH
0.22005867523660494,0.2679357353397045,0,1,SH
0.177857289,0.20556111215288952,0,1,SH
0.13026869696723242,0.31629167356756827,0,1,SH
0.12345441989440586,0.18356991624545338,0,1,SH
0.28505205693194435,0.940887435,0,1,SH
0.31357491755145017,0.3558003771536473,0,1,SH
0.069251137,0.9498855964102848,0,1,SH
0.043297153,0.12672652589090183,0,1,SH
0.14121999784614192,0.7133371285260899,0,1,SH
0.4187535923580239,0.7402464711854133,0,1,SH
0.6723290780946098,0.9035390140207473,0,1,SH
0.18914605785203276,0.42452693695699684,0,1,SH
0.16643050128419046,0.9689108390933348,0,1,SH
0.042724821,0.7773220984691049,0,1,SH
0.5435824403876408,0.8829150969358537,0,1,SH
0.011104806382970178,0.6810396788370496,0,1,SH
0.1846706653393273,0.4253204680613696,0,1,SH
0.3270823716913893,0.5289987853023148,0,1,SH
0.353490929,0.5662187712147995,0,1,SH
0.446804406,0.8025213588771665,0,1,SH
0.14091564679881197,0.6773978061100545,0,1,SH
0.13312216826123469,0.5904455781775699,0,1,SH
0.16200299178531252,0.28716912174042575,0,1,SH
0.2115945926599485,0.22789929248290508,0,1,SH
0.1104475076076199,0.8452522571390175,0,1,SH
0.4481858377281789,0.6886183359358806,0,1,SH
0.2794153883966859,0.3785017393071086,0,1,SH
0.5726654738775026,0.6497845928660724,0,1,SH
0.6562973002330454,0.7862633211659373,0,1,SH
0.257938354,0.3548411909812592,0,1,SH
0.7642433399393453,0.8840952820639003,0,1,SH
0.3350326739298033,0.6737945698357732,0,1,SH
0.5686095974205241,0.6224003692603033,0,1,SH
0.17480233458217032,0.7316446341426803,0,1,SH
0.18354724409800172,0.3649395749409241,0,1,SH
0.4856921975828281,0.6319604300678694,0,1,SH
0.38814539221336797,0.4362054031779936,0,1,SH
0.10620660791775172,0.9609992829802112,0,1,SH
0.1216576361070365,0.3988419096806388,0,1,SH
0.1187198055781633,0.38209709497791144,0,1,SH
0.28916197359664864,0.5577964483611151,0,1,SH
0.031745463,0.8493548156458661,0,1,SH
0.073347719,0.7396506548655579,0,1,SH
0.3560183966893884,0.6417234975303092,0,1,SH
0.10810108403610874,0.3515915231578728,0,1,SH
0.7223064193277204,0.9870139188828952,0,1,SH
0.14800978437723655,0.6390805818366037,0,1,SH
0.38267555437269807,0.7833733142932906,0,1,SH
0.5116501723414251,0.854903957,0,1,SH
0.034514214,0.45230920736627334,0,1,SH
0.036445939124936544,0.078530767,0,1,SH
0.4883560272992882,0.7057920089014622,0,1,SH
0.22537833256185635,0.9478139885600447,0,1,SH
0.24225752697162806,0.29604959437560985,0,1,SH
0.11515033656762741,0.47916936631853524,0,1,SH
0.16319124117334294,0.8277126281786082,0,1,SH
0.054006045360598165,0.8720707771231269,0,1,SH
0.17393233465106706,0.5008895917819052,0,1,SH
0.6464898423010363,0.7416386451550723,0,1,SH
0.044753042472738036,0.6864727708280869,0,1,SH
0.8594835503549652,0.8876538945842536,0,1,SH
0.050383514,0.7148612326292632,0,1,SH
0.7328556528044963,0.8641767002262388,0,1,SH
0.6082678814610254,0.7908646834894668,0,1,SH
0.046559526590733036,0.6899379227191811,0,1,SH
0.7255651065805344,0.7720601412640311,0,1,SH
0.23983984984664986,0.6242181257585331,0,1,SH
0.3916257858986165,0.7529909433735738,0,1,SH
0.8780981517426834,0.9748359125497903,0,1,SH
0.8256890879576342,0.901904943,0,1,SH
0.34259162658322495,0.3549233327478938,0,1,SH
0.4022890991726886,0.4508488952004346,0,1,SH
0.8114069962269945,0.9658363056948489,0,1,SH
0.17184990596920557,0.6447855613415534,0,1,SH
0.11355528597783682,0.7996788657638885,0,1,SH
0.16420322863233605,0.240113527,0,1,SH
0.1561764506446386,0.7788889048692462,0,1,SH
0.25618503358491806,0.6251846856737255,0,1,SH
0.6182089050350439,0.8018353407524921,0,1,SH
0.06107214,0.8151326314815583,0,1,SH
0.086017541,0.5879454231314145,0,1,SH
0.087322682,0.939301908,0,1,SH
0.027394842571420774,0.534324778,0,1,SH
0.677483169,0.76563071,0,1,SH
0.5113325069032297,0.8011128027941792,0,1,SH
0.5318935404967853,0.9403472448865475,0,1,SH
0.19811142176338414,0.35340655080538697,0,1,SH
0.4454013498378999,0.851406946,0,1,SH
0.627173224,0.668758448,0,1,SH
0.014799374043712676,0.026962505,0,1,SH
0.7771979421641222,0.9642666008631184,0,1,SH
0.19819356640322572,0.9324592685209223,0,1,SH
0.061764986,0.4494812858158881,0,1,SH
0.8300264107832418,0.8643399529658973,0,1,SH
0.1717826257471815,0.696908777,0,1,SH
0.056234073,0.964721803,0,1,SH
0.16308335577007105,0.8394146055111416,0,1,SH
0.43246341749519024,0.47925554892552213,0,1,SH
0.2306870489311108,0.8469957735902764,0,1,SH
0.7450109529769064,0.7789539645512507,0,1,SH
0.049739539,0.7324325821048245,0,1,SH
0.3008299572395161,0.5558111720579919,0,1,SH
0.2856099497761182,0.6236490602058995,0,1,SH
0.6467597544660346,0.97074767,0,1,SH
0.004294014,0.6539391261210017,0,1,SH
0.6311863155505757,0.8431870242589261,0,1,SH
0.4095689207445421,0.6366062062546105,0,1,SH
0.027093694649757305,0.6376614861479051,0,1,SH
0.025956693,0.9528260291076607,0,1,SH
0.29980498503955455,0.9420497499250413,0,1,SH
0.5810378074720968,0.6091522490378041,0,1,SH
0.6047622418936098,0.8865269017020534,0,1,SH
0.018810327541239014,0.6598912489505058,0,1,SH
0.48805968741765104,0.5518848514576185,0,1,SH
0.3704678204480054,0.7135219746780781,0,1,SH
0.3962350067855529,0.9425136561076914,0,1,SH
0.12321168017868667,0.8509548422567317,0,1,SH
0.4295631863385474,0.5024157416029855,0,1,SH
0.39838295624863185,0.6491288985544825,0,1,SH
0.034134920786203615,0.18598973703232557,0,1,SH
0.3442838514956086,0.5483946504867359,0,1,SH
0.18559443383993157,0.49815761377650825,0,1,SH
0.1602073021087509,0.8545221576908659,0,1,SH
0.6206138247327369,0.9079414442982936,0,1,SH
0.23205379472434928,0.6022070687113958,0,1,SH
0.4582767408192576,0.499914754,0,1,SH
0.3339231164395893,0.7631184549345678,0,1,SH
0.4818795979534538,0.7680195896801985,0,1,SH
0.4864413322235992,0.5830587654411215,0,1,SH
0.018788683788237615,0.38705403624684553,0,1,SH
0.2812804426547264,0.3408215665730241,0,1,SH
0.23157512048764417,0.2926944664529392,0,1,SH
0.033672168,0.23383573913862232,0,1,SH
0.070028448,0.6810077422624345,0,1,SH
0.47338581380653744,0.8958202179552397,0,1,SH
0.3606810180584825,0.37480907291743026,0,1,SH
0.5886986447710103,0.8778250880441327,0,1,SH
0.4235959363283186,0.4506625075973447,0,1,SH
0.8512865515696018,0.8805897267786682,0,1,SH
0.006190274,0.04078216,0,1,SH
0.3467191427042511,0.9855014911081128,0,1,SH
0.2515548095709983,0.8620265619452199,0,1,SH
0.062026772,0.11098000145968312,0,1,SH
0.13303374402176016,0.7132962340139604,0,1,SH
0.5093150715694157,0.7398612495961894,0,1,SH
0.4595047399231966,0.9463800835510874,0,1,SH
0.7509491242875492,0.9519555415067995,0,1,SH
0.10390274052900006,0.33632012418684964,0,1,SH
0.5323240849719253,0.8917221924735708,0,1,SH
0.23132564606112194,0.6755813537828799,0,1,SH
0.16597149581777892,0.8844587474675694,0,1,SH
0.16961741869665836,0.9551106229796005,0,1,SH
0.2679767152897492,0.518211679,0,1,SH
0.45585768288312467,0.6821427396856874,0,1,SH
0.1356563132005475,0.6534686195232953,0,1,SH
0.36758665300025606,0.7034945764284601,0,1,SH
0.12185974775915165,0.28855948458366965,0,1,SH
0.6132616967819906,0.9116247804663857,0,1,SH
0.044189523624212246,0.8899452275297741,0,1,SH
0.9244205988142595,0.9977988120375518,0,1,SH
0.16842186013703953,0.7914375208450481,0,1,SH
0.6878460696477446,0.8901876835203764,0,1,SH
0.059786456658045495,0.6239739329929825,0,1,SH
0.077413885,0.7659839029919406,0,1,SH
0.26905363310972996,1,0,0.5214869213119017,PD
0.5340151693539019,1,0,0.6394171359298865,PD
0.26675444398826254,1,0,0.8705035893235137,PD
0.15669385611615594,1,0,0.6275426847014451,PD
0.1937410045048229,1,0,0.6004166818369804,PD
0.22213284026191427,1,0,0.5950287106374246,PD
0.8470348349885628,1,0,0.9101283135241006,PD
0.5049222418440078,1,0,0.8523286475909574,PD
0.22784964100702498,1,0,0.9070597826187542,PD
0.6428629926364486,1,0,0.7224103490265095,PD
0.9620084027372422,1,0,0.9956639314301048,PD
0.35428588636705816,1,0,0.8857282268500041,PD
0.43611313483206215,1,0,0.8376737810737671,PD
0.4019075145376174,1,0,0.880560723,PD
0.25793833247345077,1,0,0.6551505217666896,PD
0.7341115501735438,1,0,0.9356979067497907,PD
0.5841780427896028,1,0,0.9524720056069802,PD
0.16189300229821524,1,0,0.8668200333472407,PD
0.5032270013136861,1,0,0.5565022236654944,PD
0.11851009536346502,1,0,0.7575278761586457,PD
0.15674323000593726,1,0,0.8463421421581079,PD
0.3788218383006321,1,0,0.7532527507079694,PD
0.34371920050761795,1,0,0.6667511138071972,PD
0.29899517362455685,1,0,0.7754783814941631,PD
0.7183241999897945,1,0,0.8932604112783211,PD
0.13622108742123995,1,0,0.9594375145678387,PD
0.41166140223332515,1,0,0.7343878991020673,PD
0.3002925007769963,1,0,0.6482448495702543,PD
0.032177632335900874,1,0,0.637652443,PD
0.3138123166872795,1,0,0.8120405516122716,PD
0.37028547697480896,1,0,0.5884523462649449,PD
0.29580596393407643,1,0,0.8279241532350087,PD
0.7374525889847381,1,0,0.8633184537970915,PD
0.649592438,1,0,0.7421943493113393,PD
0.043668631318740436,1,0,0.8888357851642383,PD
0.3995151661361023,1,0,0.7922900530650392,PD
0.6019029625408507,1,0,0.8203003284822834,PD
0.26847024633553374,1,0,0.834115325,PD
0.002189335,1,0,0.7479744837176554,PD
0.06169419,1,0,0.6757260321143272,PD
0.019867931328959143,1,0,0.5395415692328421,PD
0.083021021,1,0,0.7859434912512246,PD
0.051648506,1,0,0.9433711962203244,PD
0.7390452214867695,1,0,0.7468052963720795,PD
0.22123947686618006,1,0,0.7315993868553488,PD
0.49441122566447393,1,0,0.8825003189445664,PD
0.21168619455316717,1,0,0.6314259349710256,PD
0.17540474662104866,1,0,0.7893490377897675,PD
0.7100780086911578,1,0,0.793478965,PD
0.14219390219864247,1,0,0.7444515953799895,PD
0.20820891602250802,1,0,0.7397533903887238,PD
0.26385267055118855,1,0,0.691961701,PD
0.6060287343902471,1,0,0.6223805630722069,PD
0.3149318180462912,1,0,0.6962752412225203,PD
0.009146323,1,0,0.6926055723323975,PD
0.16189674877377747,1,0,0.6101176343191829,PD
0.780466949,1,0,0.904169415,PD
0.19265865543285177,1,0,0.6373886099577244,PD
0.070710772,1,0,0.7454287180187255,PD
0.8624791709793598,1,0,0.8911383604987397,PD
0.5278293370894411,1,0,0.9063071254013172,PD
0.6260841024622839,1,0,0.7383521353928433,PD
0.5459193622304068,1,0,0.8784344606463403,PD
0.6640963361276033,1,0,0.9560244909774953,PD
0.27262818321480853,1,0,0.6332800199535137,PD
0.10649211152616034,1,0,0.6171864537822555,PD
0.21412710351990216,1,0,0.9908813906113805,PD
0.030508970571979876,1,0,0.8170117125469684,PD
0.7571889432789463,1,0,0.8270540264904754,PD
0.4666580676766563,1,0,0.7036432475342201,PD
0.39896358412480804,1,0,0.656629523,PD
0.6297242471845574,1,0,0.9872066005964313,PD
0.7770599235209845,1,0,0.9895186791292913,PD
0.23942656937026707,1,0,0.7996291546013324,PD
0.5748962529684625,1,0,0.9805411897356375,PD
0.5178882991411278,1,0,0.6910717600022984,PD
0.2938516862921654,1,0,0.7856108575863683,PD
0.47580180739684796,1,0,0.5615676810592153,PD
0.20909384897317085,1,0,0.5538282079923235,PD
0.096009122,1,0,0.9921104324612138,PD
0.14017905408302211,1,0,0.9966255877161856,PD
0.5680920312622706,1,0,0.7201480190765164,PD
0.052687582,1,0,0.8419408719596186,PD
0.4071306587349741,1,0,0.6742722900949161,PD
0.3523196302472307,1,0,0.7381135208957288,PD
0.28037276076330486,1,0,0.6997018211662382,PD
0.15941759546888523,1,0,0.8072404773021539,PD
0.15476514335487201,1,0,0.7607304197423449,PD
0.26501149257869216,1,0,0.9545415639586043,PD
0.2825703436474607,1,0,0.937753563,PD
0.12927325178326443,1,0,0.8094074215804327,PD
0.6709726970444083,1,0,0.6824955931068877,PD
0.12295452897291637,1,0,0.9452232615774179,PD
0.34899585733255867,1,0,0.6788411162360168,PD
0.24210728987679797,1,0,0.9094161676595958,PD
0.4765003628377966,1,0,0.6615926961008672,PD
0.6730382731216402,1,0,0.8815321255163492,PD
0.635835309,1,0,0.8287316282113445,PD
0.8669335368474957,1,0,0.9129290258629085,PD
0.27307625066167907,1,0,0.5423750756599179,PD
0.17327827904567106,1,0,0.9281687164627149,PD
0.5330103365839811,1,0,0.5466002008703841,PD
0.7111743800027062,1,0,0.8330939594088325,PD
0.3495581015445619,1,0,0.5358684756218192,PD
0.5234976097742818,1,0,0.819169779,PD
0.21159230168071907,1,0,0.7528723830104559,PD
0.3173480170289902,1,0,0.8111312618661703,PD
0.36288663399843557,1,0,0.8269314051031765,PD
0.17346615665149012,1,0,0.8258159355376985,PD
0.063583225,1,0,0.7593070626713084,PD
0.5984172942452046,1,0,0.7480539272634715,PD
0.33398407264216945,1,0,0.887764174,PD
0.329777665,1,0,0.8353344345001001,PD
0.5736883176462511,1,0,0.9832704322504552,PD
0.562938467,1,0,0.8309599870161032,PD
0.6909101322296451,1,0,0.8709721484809575,PD
0.3516462432793308,1,0,0.5039852653130875,PD
0.053397637,1,0,0.8150854221694492,PD
0.27832837044947856,1,0,0.9117745413006614,PD
0.47707013581299496,1,0,0.6509199911396457,PD
0.4222115122602954,1,0,0.750697158,PD
0.038550831,1,0,0.8966351816673258,PD
0.15392749974802777,1,0,0.72260124,PD
0.4465490256664193,1,0,0.9373593557617454,PD
0.2353665626127761,1,0,0.7365242376985425,PD
0.007060198,1,0,0.5731037963207497,PD
0.3246616351612346,1,0,0.5818942420857524,PD
0.4512962665579958,1,0,0.7675023167578602,PD
0.6147373421546569,1,0,0.8267881643679311,PD
0.10085921103151652,1,0,0.9131402440796125,PD
0.7143388424966508,1,0,0.9110830559506173,PD
0.10105749489333005,1,0,0.9818280013741855,PD
0.5561919039600576,1,0,0.6062016228848671,PD
0.6815139542538429,1,0,0.8497798072606787,PD
0.6528447660420487,1,0,0.7979046685212237,PD
0.4381768911424724,1,0,0.953202706,PD
0.31981323483302493,1,0,0.952645792,PD
0.31388290918816586,1,0,0.9657379845233723,PD
0.26146265157412696,1,0,0.8808595012159609,PD
0.6156432948705022,1,0,0.6490076648914753,PD
0.3267890367353321,1,0,0.9806845113977687,PD
0.20109517451311287,1,0,0.6465537643059244,PD
0.8938956501651667,1,0,0.9254842419517728,PD
0.10267866563608119,1,0,0.9790617147856769,PD
0.6028281740305041,1,0,0.6748562387210874,PD
0.3096656126761306,1,0,0.7678192361221065,PD
0.5233636364607068,1,0,0.6834606579906382,PD
0.16633538639558298,1,0,0.6450883041104856,PD
0.4741110439453502,1,0,0.9282537731402053,PD
0.7069494019174212,1,0,0.8891116272583433,PD
0.025749046714394597,1,0,0.6747735409267441,PD
0.5421934922524576,1,0,0.5644362210432299,PD
0.6468231723211677,1,0,0.8811542009199662,PD
0.012139306,1,0,0.7951683638279748,PD
0.061407872,1,0,0.5453072830714857,PD
0.38220582514210055,1,0,0.6025576262037345,PD
0.3549255529818025,1,0,0.6594849457572659,PD
0.31939964036430935,1,0,0.9029322638010983,PD
0.5215077913931385,1,0,0.8607108327345193,PD
0.5677910435547129,1,0,0.8383744840720158,PD
